id_position,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
4464,68,38,44,70,60,204690,68,45,38,60,44,70,68,70,69,48,ST ,68,45,38,60,44,70,68,70,69,48,70
4465,69,42,49,70,63,231826,69,50,42,63,49,70,71,69,71,53,LW RM RW ,69,50,42,63,49,70,71,69,71,53,69
4466,,,,,,234898,,,,,,,,,,,GK ,,,,,,,,,,,
4467,62,69,67,62,62,152723,62,70,69,62,67,62,64,61,63,69,RM RB LB ,62,70,69,62,67,62,64,61,63,69,61
4468,65,66,67,64,65,220051,65,70,66,65,67,64,67,61,66,71,LB RB ,65,70,66,65,67,64,67,61,66,71,61
4469,70,38,48,69,63,231571,70,48,38,63,48,69,70,65,71,52,CAM ,70,48,38,63,48,69,70,65,71,52,65
4470,71,47,57,70,69,176019,71,55,47,69,57,70,70,67,70,59,CF CAM LM ,71,55,47,69,57,70,70,67,70,59,67
4471,46,70,64,47,51,188563,46,64,70,51,64,47,49,52,47,62,CB ,46,64,70,51,64,47,49,52,47,62,52
4472,,,,,,211348,,,,,,,,,,,GK ,,,,,,,,,,,
4473,68,41,47,70,60,227732,68,47,41,60,47,70,68,70,69,50,RW ST ,68,47,41,60,47,70,68,70,69,50,70
4474,71,40,47,72,62,230292,71,50,40,62,47,72,69,70,71,52,LW CF ST ,71,50,40,62,47,72,69,70,71,52,70
4475,62,47,47,66,57,192660,62,46,47,57,47,66,63,70,64,48,ST ,62,46,47,57,47,66,63,70,64,48,70
4476,60,73,70,58,63,194196,60,68,73,63,70,58,61,57,59,67,CB CDM ,60,68,73,63,70,58,61,57,59,67,57
4477,63,68,68,61,64,209301,63,70,68,64,68,61,67,56,65,71,LB ,63,70,68,64,68,61,67,56,65,71,56
4478,70,69,72,68,72,175253,70,70,69,72,72,68,71,65,69,72,LM CDM LB ,70,70,69,72,72,68,71,65,69,72,65
4479,60,70,67,61,62,180629,60,68,70,62,67,61,61,64,61,67,CB ,60,68,70,62,67,61,61,64,61,67,64
4480,70,34,44,70,63,222358,70,45,34,63,44,70,70,66,71,50,LW CM CAM RW ,70,45,34,63,44,70,70,66,71,50,66
4481,54,70,66,52,57,190870,54,66,70,57,66,52,57,52,54,64,CB ,54,66,70,57,66,52,57,52,54,64,52
4482,65,69,70,65,67,199319,65,68,69,67,70,65,66,65,65,69,CDM ,65,68,69,67,70,65,66,65,65,69,65
4483,41,70,63,41,48,203159,41,62,70,48,63,41,43,45,40,58,CB ,41,62,70,48,63,41,43,45,40,58,45
4484,69,51,60,67,67,226711,69,60,51,67,60,67,70,60,69,63,CM RM ,69,60,51,67,60,67,70,60,69,63,60
4485,67,67,70,67,69,176023,67,70,67,69,70,67,70,65,68,70,LB ,67,70,67,69,70,67,70,65,68,70,65
4486,60,47,45,65,54,192663,60,45,47,54,45,65,59,70,61,46,ST ,60,45,47,54,45,65,59,70,61,46,70
4487,65,67,67,66,65,195479,65,70,67,65,67,66,68,66,68,70,RB ,65,70,67,65,67,66,68,66,68,70,66
4488,70,57,62,70,68,201368,70,60,57,68,62,70,69,69,69,62,CDM CAM ,70,60,57,68,62,70,69,69,69,62,69
4489,70,37,47,69,63,203672,70,47,37,63,47,69,72,67,71,52,CF CAM RW ,70,47,37,63,47,69,72,67,71,52,67
4490,,,,,,212632,,,,,,,,,,,GK ,,,,,,,,,,,
4491,70,45,57,67,68,165784,70,51,45,68,57,67,68,62,67,56,CDM LM CM CAM ,70,51,45,68,57,67,68,62,67,56,62
4492,42,70,63,41,49,178584,42,60,70,49,63,41,43,44,39,58,CB ,42,60,70,49,63,41,43,44,39,58,44
4493,,,,,,199833,,,,,,,,,,,GK ,,,,,,,,,,,
4494,44,70,63,43,50,203161,44,61,70,50,63,43,45,46,42,59,CB ,44,61,70,50,63,43,45,46,42,59,46
4495,71,52,62,66,70,233113,71,57,52,70,62,66,69,58,68,61,RM CAM CM ,71,57,52,70,62,66,69,58,68,61,58
4496,65,62,64,65,63,236441,65,70,62,63,64,65,69,61,67,71,LB RM RB ,65,70,62,63,64,65,69,61,67,71,61
4497,56,70,67,56,60,237209,56,64,70,60,67,56,56,58,54,62,CB ,56,64,70,60,67,56,56,58,54,62,58
4498,43,70,62,42,48,187033,43,60,70,48,62,42,44,45,42,58,CB ,43,60,70,48,62,42,44,45,42,58,45
4499,57,68,70,53,63,188825,57,67,68,63,70,53,57,48,54,67,CM CDM ,57,67,68,63,70,53,57,48,54,67,48
4500,,,,,,192665,,,,,,,,,,,GK ,,,,,,,,,,,
4501,52,70,64,52,54,198810,52,65,70,54,64,52,54,53,52,63,CB ,52,65,70,54,64,52,54,53,52,63,53
4502,64,67,68,63,65,228762,64,70,67,65,68,63,68,61,66,71,RB ,64,70,67,65,68,63,68,61,66,71,61
4503,69,67,70,67,71,232090,69,67,67,71,70,67,67,63,66,68,CAM CDM ,69,67,67,71,70,67,67,63,66,68,63
4504,66,41,45,69,58,190362,66,47,41,58,45,69,66,70,68,50,ST ,66,47,41,58,45,69,66,70,68,50,70
4505,,,,,,192922,,,,,,,,,,,GK ,,,,,,,,,,,
4506,71,65,69,70,71,226203,71,70,65,71,69,70,73,66,72,72,LM LB ,71,70,65,71,69,70,73,66,72,72,66
4507,70,33,46,69,63,235675,70,47,33,63,46,69,70,64,71,52,RM LM ,70,47,33,63,46,69,70,64,71,52,64
4508,68,69,70,68,69,173467,68,68,69,69,70,68,67,68,68,69,CM CDM ,68,68,69,69,70,68,67,68,68,69,68
4509,50,70,66,48,55,180635,50,63,70,55,66,48,50,49,48,61,CB ,50,63,70,55,66,48,50,49,48,61,49
4510,60,67,66,57,61,223388,60,70,67,61,66,57,64,53,61,70,RM LB RWB ,60,70,67,61,66,57,64,53,61,70,53
4511,69,61,66,68,70,235164,69,64,61,70,66,68,69,66,68,66,LM CM ,69,64,61,70,66,68,69,66,68,66,66
4512,51,70,63,48,55,181404,51,59,70,55,63,48,48,49,47,56,CB ,51,59,70,55,63,48,48,49,47,56,49
4513,72,46,55,70,70,157597,72,51,46,70,55,70,70,66,70,54,CAM LM CM ,72,51,46,70,55,70,70,66,70,54,66
4514,69,50,54,70,64,236189,69,52,50,64,54,70,67,70,68,54,ST ,69,52,50,64,54,70,67,70,68,54,70
4515,45,70,62,46,51,51101,45,59,70,51,62,46,43,51,43,55,CB ,45,59,70,51,62,46,43,51,43,55,51
4516,62,69,68,62,64,164766,62,70,69,64,68,62,65,61,64,71,LB ,62,70,69,64,68,62,65,61,64,71,61
4517,68,69,72,66,70,52126,68,68,69,70,72,66,66,63,65,69,CM ,68,68,69,70,72,66,66,63,65,69,63
4518,72,52,60,71,70,186270,72,57,52,70,60,71,72,68,71,60,CAM LW CM ,72,57,52,70,60,71,72,68,71,60,68
4519,67,65,65,68,66,194718,67,68,65,66,65,68,70,68,69,68,RM LM ,67,68,65,66,65,68,70,68,69,68,68
4520,64,68,67,65,63,176031,64,70,68,63,67,65,67,64,67,70,RB ,64,70,68,63,67,65,67,64,67,70,64
4521,67,69,70,66,68,199584,67,69,69,68,70,66,67,66,66,70,CM CDM ,67,69,69,68,70,66,67,66,66,70,66
4522,67,33,44,67,60,225440,67,45,33,60,44,67,70,64,69,50,CAM LM ,67,45,33,60,44,67,70,64,69,50,64
4523,68,67,65,70,65,230560,68,70,67,65,65,70,70,70,71,70,RM RB ,68,70,67,65,65,70,70,70,71,70,70
4524,70,48,60,68,69,198817,70,55,48,69,60,68,70,61,69,59,LM CM RM ,70,55,48,69,60,68,70,61,69,59,61
4525,67,47,51,68,64,205985,67,45,47,64,51,68,64,70,64,48,ST ,67,45,47,64,51,68,64,70,64,48,70
4526,70,64,68,68,71,209569,70,66,64,71,68,68,70,67,69,67,LM CDM CM CAM ,70,66,64,71,68,68,70,67,69,67,67
4527,70,52,56,69,65,225441,70,57,52,65,56,69,69,67,70,59,CAM ,70,57,52,65,56,69,69,67,70,59,67
4528,71,40,51,68,65,232097,71,49,40,65,51,68,70,62,70,53,LW RW CAM RM ,71,49,40,65,51,68,70,62,70,53,62
4529,,,,,,190113,,,,,,,,,,,GK ,,,,,,,,,,,
4530,66,68,68,66,66,193185,66,70,68,66,68,66,68,65,67,70,LB ,66,70,68,66,68,66,68,65,67,70,65
4531,70,45,50,70,63,193953,70,51,45,63,50,70,71,70,71,54,CM LM LW ,70,51,45,63,50,70,71,70,71,54,70
4532,69,40,45,70,60,232610,69,48,40,60,45,70,70,69,71,51,CF RM LM ,69,48,40,60,45,70,70,69,71,51,69
4533,58,70,68,57,61,182178,58,70,70,61,68,57,62,55,59,70,RB LB ,58,70,70,61,68,57,62,55,59,70,55
4534,55,70,68,52,61,204451,55,65,70,61,68,52,55,50,51,63,CB ,55,65,70,61,68,52,55,50,51,63,50
4535,62,71,70,61,65,207523,62,68,71,65,70,61,63,60,61,68,CDM ,62,68,71,65,70,61,63,60,61,68,60
4536,69,71,71,69,70,232099,69,69,71,70,71,69,69,70,68,69,CAM CDM CM ,69,69,71,70,71,69,69,70,68,69,70
4537,71,40,49,71,64,240035,71,44,40,64,49,71,69,68,70,48,CF ,71,44,40,64,49,71,69,68,70,48,68
4538,66,51,52,69,60,179875,66,51,51,60,52,69,65,70,67,53,LM ST ,66,51,51,60,52,69,65,70,67,53,70
4539,70,52,57,69,66,209828,70,55,52,66,57,69,69,68,70,58,CM CAM ,70,55,52,66,57,69,69,68,70,58,68
4540,58,69,67,56,61,214436,58,70,69,61,67,56,62,55,59,69,CB RB ,58,70,69,61,67,56,62,55,59,69,55
4541,65,70,70,66,68,227236,65,68,70,68,70,66,67,66,64,68,CM CDM ,65,68,70,68,70,66,67,66,64,68,66
4542,46,70,66,45,54,152741,46,63,70,54,66,45,48,48,44,61,CB ,46,63,70,54,66,45,48,48,44,61,48
4543,66,70,70,65,67,160165,66,69,70,67,70,65,64,65,64,69,RB CDM ,66,69,70,67,70,65,64,65,64,69,65
4544,69,63,65,69,67,237989,69,67,63,67,65,69,70,68,70,68,CM RB RM ,69,67,63,67,65,69,70,68,70,68,68
4545,41,70,62,41,47,213414,41,63,70,47,62,41,44,45,40,58,CB ,41,63,70,47,62,41,44,45,40,58,45
4546,63,69,68,63,64,219814,63,70,69,64,68,63,65,63,63,70,CM RB ,63,70,69,64,68,63,65,63,63,70,63
4547,71,52,56,71,66,224422,71,55,52,66,56,71,70,70,72,58,LM CAM ST RM ,71,55,52,66,56,71,70,70,72,58,70
4548,62,41,41,66,53,50598,62,43,41,53,41,66,61,70,65,45,ST ,62,43,41,53,41,66,61,70,65,45,70
4549,70,49,55,70,64,201895,70,56,49,64,55,70,70,67,71,58,LW CM LM ,70,56,49,64,55,70,70,67,71,58,67
4550,,,,,,160167,,,,,,,,,,,GK ,,,,,,,,,,,
4551,68,49,53,69,64,162471,68,54,49,64,53,69,68,70,68,56,ST ,68,54,49,64,53,69,68,70,68,56,70
4552,66,70,71,66,70,199848,66,68,70,70,71,66,65,64,63,68,CDM CM ,66,68,70,70,71,66,65,64,63,68,64
4553,54,70,64,54,55,138920,54,65,70,55,64,54,55,55,55,63,RB CB ,54,65,70,55,64,54,55,55,55,63,55
4554,64,69,68,64,64,203177,64,70,69,64,68,64,67,62,66,70,RWB RB ,64,70,69,64,68,64,67,62,66,70,62
4555,68,37,44,69,62,140201,68,40,37,62,44,69,64,70,66,43,CAM ST ,68,40,37,62,44,69,64,70,66,43,70
4556,63,65,66,63,64,159913,63,70,65,64,66,63,66,61,65,70,LB ,63,70,65,64,66,63,66,61,65,70,61
4557,66,67,66,68,65,190633,66,70,67,65,66,68,69,68,69,70,RB ,66,70,67,65,66,68,69,68,69,70,68
4558,69,47,53,71,65,202154,69,53,47,65,53,71,69,70,71,55,RM RW ST ,69,53,47,65,53,71,69,70,71,55,70
4559,68,68,70,67,70,206506,68,70,68,70,70,67,70,66,68,71,CDM ,68,70,68,70,70,67,70,66,68,71,66
4560,,,,,,160170,,,,,,,,,,,GK ,,,,,,,,,,,
4561,70,38,47,70,63,192938,70,47,38,63,47,70,70,68,72,51,CAM LM ,70,47,38,63,47,70,70,68,72,51,68
4562,,,,,,199339,,,,,,,,,,,GK ,,,,,,,,,,,
4563,63,43,45,66,57,136363,63,44,43,57,45,66,63,70,64,46,ST ,63,44,43,57,45,66,63,70,64,46,70
4564,64,70,68,64,65,200108,64,70,70,65,68,64,66,62,65,69,CB LB ,64,70,70,65,68,64,66,62,65,69,62
4565,70,63,68,68,69,218540,70,70,63,69,68,68,71,63,70,72,LB ,70,70,63,69,68,68,71,63,70,72,63
4566,65,67,67,65,65,160172,65,70,67,65,67,65,67,63,67,71,LB ,65,70,67,65,67,65,67,63,67,71,63
4567,51,70,68,49,59,188844,51,66,70,59,68,49,53,50,49,64,CB ,51,66,70,59,68,49,53,50,49,64,50
4568,56,71,67,56,58,160173,56,70,71,58,67,56,59,57,57,68,RB ,56,70,71,58,67,56,59,57,57,68,57
4569,70,46,54,70,64,229037,70,54,46,64,54,70,70,66,71,58,ST LM ,70,54,46,64,54,70,70,66,71,58,66
4570,62,70,68,61,65,207790,62,68,70,65,68,61,63,60,62,68,CM CDM CB ,62,68,70,65,68,61,63,60,62,68,60
4571,64,67,70,62,68,229038,64,66,67,68,70,62,64,58,62,67,CM CDM ,64,66,67,68,70,62,64,58,62,67,58
4572,,,,,,230319,,,,,,,,,,,GK ,,,,,,,,,,,
4573,60,68,68,58,63,201136,60,70,68,63,68,58,65,55,61,70,RWB RB ,60,70,68,63,68,58,65,55,61,70,55
4574,58,70,69,56,62,202416,58,70,70,62,69,56,60,53,57,69,CB ,58,70,70,62,69,56,60,53,57,69,53
4575,45,70,62,46,50,215216,45,66,70,50,62,46,49,51,48,64,RB CB ,45,66,70,50,62,46,49,51,48,64,51
4576,45,70,64,45,51,223920,45,63,70,51,64,45,47,48,44,60,CB ,45,63,70,51,64,45,47,48,44,60,48
4577,64,68,69,64,66,231600,64,70,68,66,69,64,66,64,64,70,RB ,64,70,68,66,69,64,66,64,64,70,64
4578,68,44,53,69,63,200113,68,54,44,63,53,69,71,65,71,58,ST RM LW ,68,54,44,63,53,69,71,65,71,58,65
4579,61,68,70,57,65,212401,61,70,68,65,70,57,64,52,60,70,RB ,61,70,68,65,70,57,64,52,60,70,52
4580,60,69,67,59,62,214193,60,70,69,62,67,59,64,56,61,70,LB ,60,70,69,62,67,59,64,56,61,70,56
4581,71,43,51,71,66,179633,71,51,43,66,51,71,70,68,71,55,CF LM ,71,51,43,66,51,71,70,68,71,55,68
4582,65,42,46,67,59,205234,65,45,42,59,46,67,65,70,65,48,ST ,65,45,42,59,46,67,65,70,65,48,70
4583,,,,,,142258,,,,,,,,,,,GK ,,,,,,,,,,,
4584,70,72,71,71,70,211378,70,71,72,70,71,71,70,71,70,71,CM ,70,71,72,70,71,71,70,71,70,71,71
4585,69,47,52,70,64,216498,69,50,47,64,52,70,69,70,70,53,LM RM ST ,69,50,47,64,52,70,69,70,70,53,70
4586,70,65,68,68,70,223922,70,65,65,70,68,68,68,67,68,65,CDM CM ,70,65,65,70,68,68,68,67,68,65,67
4587,69,41,51,69,64,229298,69,50,41,64,51,69,70,66,70,54,CAM RM LM ,69,50,41,64,51,69,70,66,70,54,66
4588,67,66,69,66,69,236466,67,70,66,69,69,66,70,61,68,71,RM RB ,67,70,66,69,69,66,70,61,68,71,61
4589,70,58,63,69,70,171954,70,60,58,70,63,69,69,66,69,63,CAM CDM CM ,70,60,58,70,63,69,69,66,69,63,66
4590,67,44,48,69,61,203699,67,49,44,61,48,69,68,70,69,53,ST ,67,49,44,61,48,69,68,70,69,53,70
4591,56,70,68,53,60,221619,56,65,70,60,68,53,56,51,54,64,CB ,56,65,70,60,68,53,56,51,54,64,51
4592,41,70,62,41,48,222643,41,63,70,48,62,41,43,46,40,60,RB CB ,41,63,70,48,62,41,43,46,40,60,46
4593,,,,,,183475,,,,,,,,,,,GK ,,,,,,,,,,,
4594,62,66,68,61,64,183987,62,70,66,64,68,61,66,57,64,70,CM CDM RB ,62,70,66,64,68,61,66,57,64,70,57
4595,57,73,70,56,62,201908,57,70,73,62,70,56,60,54,57,68,CB RB ,57,70,73,62,70,56,60,54,57,68,54
4596,70,63,67,70,70,222644,70,66,63,70,67,70,70,67,70,68,RM LM ,70,66,63,70,67,70,70,67,70,68,67
4597,69,68,70,69,71,227508,69,68,68,71,70,69,67,68,67,68,CAM CDM ,69,68,68,71,70,69,67,68,67,68,68
4598,68,46,53,69,62,199861,68,58,46,62,53,69,70,66,70,60,RM LM ,68,58,46,62,53,69,70,66,70,60,66
4599,67,69,70,66,68,204213,67,70,69,68,70,66,68,65,67,70,LM LB ,67,70,69,68,70,66,68,65,67,70,65
4600,67,67,69,66,68,240309,67,70,67,68,69,66,68,63,67,71,LB ,67,70,67,68,69,66,68,63,67,71,63
4601,64,70,69,63,66,168630,64,70,70,66,69,63,65,61,64,70,RB LB ,64,70,70,66,69,63,65,61,64,70,61
4602,68,56,58,68,64,204215,68,61,56,64,58,68,70,66,69,63,LW LB LM ,68,61,56,64,58,68,70,66,69,63,66
4603,,,,,,215223,,,,,,,,,,,GK ,,,,,,,,,,,
4604,56,69,68,56,59,234935,56,70,69,59,68,56,62,55,59,70,LB ,56,70,69,59,68,56,62,55,59,70,55
4605,65,65,67,65,65,186551,65,70,65,65,67,65,68,61,67,71,RB ,65,70,65,65,67,65,68,61,67,71,61
4606,66,69,69,65,66,198840,66,70,69,66,69,65,67,62,66,70,LM LB ,66,70,69,66,69,65,67,62,66,70,62
4607,62,68,68,61,64,173752,62,70,68,64,68,61,65,60,63,70,RWB RB ,62,70,68,64,68,61,65,60,63,70,60
4608,70,65,69,69,70,188600,70,64,65,70,69,69,69,67,69,66,CDM CM ,70,64,65,70,69,69,69,67,69,66,67
4609,70,43,54,68,66,214201,70,56,43,66,54,68,71,62,70,60,LM CAM ,70,56,43,66,54,68,71,62,70,60,62
4610,65,69,70,65,66,165561,65,70,69,66,70,65,67,63,66,71,RB LB ,65,70,69,66,70,65,67,63,66,71,63
4611,68,60,66,66,70,191673,68,60,60,70,66,66,65,64,65,62,CDM CM ,68,60,60,70,66,66,65,64,65,62,64
4612,67,61,66,66,66,198843,67,68,61,66,66,66,70,62,69,70,RWB LWB ,67,68,61,66,66,66,70,62,69,70,62
4613,70,45,54,69,66,210363,70,51,45,66,54,69,69,65,70,55,LM CAM ,70,51,45,66,54,69,69,65,70,55,65
4614,70,48,55,70,66,219835,70,54,48,66,55,70,68,67,69,56,RM LM CAM ,70,54,48,66,55,70,68,67,69,56,67
4615,69,54,56,70,63,190907,69,58,54,63,56,70,70,68,71,60,ST CAM LM RM ,69,58,54,63,56,70,70,68,71,60,68
4616,,,,,,230332,,,,,,,,,,,GK ,,,,,,,,,,,
4617,66,38,43,69,59,231868,66,43,38,59,43,69,65,70,67,46,ST ,66,43,38,59,43,69,65,70,67,46,70
4618,65,49,49,67,59,166844,65,49,49,59,49,67,64,70,66,51,LM ST ,65,49,49,59,49,67,64,70,66,51,70
4619,61,69,70,59,65,178108,61,66,69,65,70,59,60,59,58,65,CM CDM ,61,66,69,65,70,59,60,59,58,65,59
4620,69,56,58,70,64,186812,69,59,56,64,58,70,71,70,71,61,ST RW ,69,59,56,64,58,70,71,70,71,61,70
4621,64,69,68,64,65,202429,64,70,69,65,68,64,68,61,66,71,RB ,64,70,69,65,68,64,68,61,66,71,61
4622,65,68,68,64,66,206269,65,70,68,66,68,64,67,61,65,71,RB ,65,70,68,66,68,64,67,61,65,71,61
4623,54,70,67,54,59,220093,54,70,70,59,67,54,60,55,57,70,RB ,54,70,70,59,67,54,60,55,57,70,55
4624,64,70,70,62,67,221885,64,68,70,67,70,62,64,61,62,67,RB CDM ,64,68,70,67,70,62,64,61,62,67,61
4625,65,72,70,65,66,229053,65,68,72,66,70,65,64,64,63,68,CDM ,65,68,72,66,70,65,64,64,63,68,64
4626,60,70,70,59,65,126909,60,66,70,65,70,59,60,59,58,66,CDM ,60,66,70,65,70,59,60,59,58,66,59
4627,46,70,62,47,50,223422,46,62,70,50,62,47,47,49,46,59,CB ,46,62,70,50,62,47,47,49,46,59,49
4628,46,70,63,44,50,189118,46,64,70,50,63,44,48,45,46,61,CB ,46,64,70,50,63,44,48,45,46,61,45
4629,,,,,,199103,,,,,,,,,,,GK ,,,,,,,,,,,
4630,68,61,68,64,70,208063,68,64,61,70,68,64,67,60,65,66,CDM CM ,68,64,61,70,68,64,67,60,65,66,60
4631,69,63,69,69,71,207553,69,66,63,71,69,69,70,67,69,68,CM RM ,69,66,63,71,69,69,70,67,69,68,67
4632,60,68,66,59,62,210625,60,70,68,62,66,59,65,56,61,69,RB ,60,70,68,62,66,59,65,56,61,69,56
4633,,,,,,158657,,,,,,,,,,,GK ,,,,,,,,,,,
4634,46,70,64,46,53,182209,46,62,70,53,64,46,47,49,44,60,CB ,46,62,70,53,64,46,47,49,44,60,49
4635,50,70,65,49,54,186817,50,64,70,54,65,49,51,51,49,62,CB ,50,64,70,54,65,49,51,51,49,62,51
4636,69,45,50,69,62,216258,69,53,45,62,50,69,70,67,70,56,ST CAM LM RM ,69,53,45,62,50,69,70,67,70,56,67
4637,69,53,60,69,68,203971,69,58,53,68,60,69,70,66,69,61,LM ,69,58,53,68,60,69,70,66,69,61,66
4638,63,46,47,67,58,204227,63,46,46,58,47,67,63,70,65,49,ST ,63,46,46,58,47,67,63,70,65,49,70
4639,60,70,68,59,62,212419,60,70,70,62,68,59,64,56,62,70,CB LB ,60,70,70,62,68,59,64,56,62,70,56
4640,55,70,67,55,59,18115,55,66,70,59,67,55,56,56,54,65,CB ,55,66,70,59,67,55,56,56,54,65,56
4641,70,61,65,69,69,192451,70,65,61,69,65,69,71,68,70,66,CM LM CAM ,70,65,61,69,65,69,71,68,70,66,68
4642,40,70,60,39,46,138181,40,56,70,46,60,39,39,44,37,53,CB ,40,56,70,46,60,39,39,44,37,53,44
4643,70,37,46,68,63,213445,70,46,37,63,46,68,68,64,70,50,LM RM CAM ,70,46,37,63,46,68,68,64,70,50,64
4644,63,66,68,61,66,160197,63,70,66,66,68,61,67,58,64,71,LB ,63,70,66,66,68,61,67,58,64,71,58
4645,48,70,64,49,53,161733,48,62,70,53,64,49,49,54,47,60,LB CB ,48,62,70,53,64,49,49,54,47,60,54
4646,69,41,48,70,62,234949,69,53,41,62,48,70,70,67,71,56,LM CAM RM ,69,53,41,62,48,70,70,67,71,56,67
4647,65,67,67,65,66,178117,65,70,67,66,67,65,68,64,66,70,RB ,65,70,67,66,67,65,68,64,66,70,64
4648,70,66,68,70,70,139974,70,65,66,70,68,70,70,69,69,66,CDM CM ,70,65,66,70,68,70,70,69,69,66,69
4649,68,66,67,68,69,213446,68,70,66,69,67,68,70,67,69,71,RB ,68,70,66,69,67,68,70,67,69,71,67
4650,59,69,66,59,61,230342,59,70,69,61,66,59,62,60,61,69,LB ,59,70,69,61,66,59,62,60,61,69,60
4651,69,48,54,70,64,187590,69,48,48,64,54,70,67,70,68,51,ST ,69,48,48,64,54,70,67,70,68,51,70
4652,71,69,69,71,70,160199,71,70,69,70,69,71,72,70,71,71,LB ,71,70,69,70,69,71,72,70,71,71,70
4653,57,70,69,54,62,231111,57,68,70,62,69,54,60,52,55,67,CB ,57,68,70,62,69,54,60,52,55,67,52
4654,66,49,50,68,60,171975,66,48,49,60,50,68,65,70,66,50,ST ,66,48,49,60,50,68,65,70,66,50,70
4655,67,69,70,66,68,193223,67,68,69,68,70,66,67,65,66,68,CDM ,67,68,69,68,70,66,67,65,66,68,65
4656,64,64,70,61,69,212424,64,64,64,69,70,61,62,57,59,65,CM CDM ,64,64,64,69,70,61,62,57,59,65,57
4657,65,66,64,66,63,160200,65,70,66,63,64,66,67,64,67,70,CM LB ,65,70,66,63,64,66,67,64,67,70,64
4658,53,70,65,54,57,172232,53,65,70,57,65,54,54,58,53,64,CB ,53,65,70,57,65,54,54,58,53,64,58
4659,41,70,62,40,47,198857,41,61,70,47,62,40,42,44,40,58,CB ,41,61,70,47,62,40,42,44,40,58,44
4660,67,69,69,67,68,201417,67,70,69,68,69,67,69,65,67,70,LB RB RWB ,67,70,69,68,69,67,69,65,67,70,65
4661,56,70,66,55,59,202697,56,66,70,59,66,55,57,55,55,65,CB ,56,66,70,59,66,55,57,55,55,65,55
4662,70,44,52,68,65,210377,70,50,44,65,52,68,69,64,69,54,CM LM CAM ,70,50,44,65,52,68,69,64,69,54,64
4663,65,52,55,66,63,184777,65,49,52,63,55,66,63,70,63,51,ST ,65,49,52,63,55,66,63,70,63,51,70
4664,54,70,65,55,57,200138,54,63,70,57,65,55,55,57,53,61,CDM CB ,54,63,70,57,65,55,55,57,53,61,57
4665,72,60,65,70,71,138698,72,62,60,71,65,70,70,67,70,64,CM LM RM ,72,62,60,71,65,70,70,67,70,64,67
4666,58,72,70,57,63,227530,58,70,72,63,70,57,61,56,58,69,CM CDM ,58,70,72,63,70,57,61,56,58,69,56
4667,47,70,63,46,52,200395,47,60,70,52,63,46,47,48,44,58,CB ,47,60,70,52,63,46,47,48,44,58,48
4668,71,57,64,69,70,203211,71,62,57,70,64,69,70,65,70,64,CDM CM ,71,62,57,70,64,69,70,65,70,64,65
4669,70,59,62,69,66,211147,70,63,59,66,62,69,70,67,72,64,LM RW RM ,70,63,59,66,62,69,70,67,72,64,67
4670,70,45,53,69,65,190667,70,52,45,65,53,69,70,66,70,56,CF LM ,70,52,45,65,53,69,70,66,70,56,66
4671,66,43,46,68,59,210380,66,48,43,59,46,68,67,70,68,51,LM ST ,66,48,43,59,46,68,67,70,68,51,70
4672,68,63,66,68,68,217036,68,70,63,68,66,68,70,65,69,71,LM LB ,68,70,63,68,66,68,70,65,69,71,65
4673,64,70,70,63,68,223436,64,69,70,68,70,63,66,62,63,69,CM CDM ,64,69,70,68,70,63,66,62,63,69,62
4674,66,66,67,66,66,235212,66,70,66,66,67,66,68,64,67,70,LB RB ,66,70,66,66,67,66,68,64,67,70,64
4675,67,37,44,69,59,209613,67,46,37,59,44,69,68,70,69,49,ST ,67,46,37,59,44,69,68,70,69,49,70
4676,68,36,45,69,60,214733,68,48,36,60,45,69,70,65,71,52,ST LW RW ,68,48,36,60,45,69,70,65,71,52,65
4677,70,47,53,69,65,224461,70,54,47,65,53,69,70,64,70,57,RM ,70,54,47,65,53,69,70,64,70,57,64
4678,70,44,57,68,70,160205,70,51,44,70,57,68,69,65,68,56,CM CAM ,70,51,44,70,57,68,69,65,68,56,65
4679,68,67,69,67,69,188621,68,70,67,69,69,67,69,63,68,71,CM LB ,68,70,67,69,69,67,69,63,68,71,63
4680,69,64,69,68,70,197838,69,68,64,70,69,68,69,66,69,69,CDM CM ,69,68,64,70,69,68,69,66,69,69,66
4681,,,,,,198350,,,,,,,,,,,GK ,,,,,,,,,,,
4682,62,43,43,66,55,199118,62,45,43,55,43,66,61,70,63,46,ST ,62,45,43,55,43,66,61,70,63,46,70
4683,,,,,,215502,,,,,,,,,,,GK ,,,,,,,,,,,
4684,40,70,61,38,47,227790,40,60,70,47,61,38,41,41,37,56,CB ,40,60,70,47,61,38,41,41,37,56,41
4685,55,70,66,55,59,219087,55,67,70,59,66,55,58,55,55,66,LB CB ,55,67,70,59,66,55,58,55,55,66,55
4686,66,56,58,69,63,164559,66,56,56,63,58,69,65,70,66,58,RW ST ,66,56,56,63,58,69,65,70,66,58,70
4687,61,72,69,62,63,181455,61,70,72,63,69,62,64,63,62,69,LB ,61,70,72,63,69,62,64,63,62,69,63
4688,,,,,,201936,,,,,,,,,,,GK ,,,,,,,,,,,
